211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
211.37472192786547,320.536914869969
212.49774641935,318.42229304332216
301.09081271279183,333.3434937473401
301.09081271279183,333.3434937473401
297.85444563928746,333.1077167793007
300.31120448724766,329.96159736841105
302.5358108936117,326.2335434850552
304.65360037362063,324.33179405598327
302.5123276172445,325.0513082422635
195.3853062729891,316.26841058990834
196.62193987063398,329.70437782376655
192.3426990731681,331.79314063402467
188.90334328974268,335.39972719422576
184.9812249506494,337.62217106800597
186.85693261410012,337.4239795254362
193.34989100949772,333.8537600624886
184.88158093166723,337.9337280510928
185.572251197429,326.8772167398772
184.72613748038324,327.430459582852
182.2952376488118,318.59962071518953
185.6700829531896,316.4547538905756
189.66527052704927,311.6521345205344
307.29715939532923,325.9942942815996
305.336564713415,328.2763144051518
309.22418913488724,324.68212433455056
307.1684125610827,328.601059791179
302.8526066880282,331.78013498031675
301.86219722287666,333.1305908915598
299.613772499886,334.35172126265354
305.94703852434566,331.780530936987
301.0127178741336,335.42525117035507
305.80044318173185,336.8744525835208
305.1642017290286,336.0487001767882
307.3894477577061,335.62801144373555
307.4891983804072,335.59006051980106
306.03765168542526,331.98146371804324
306.8463474971311,331.1938145262722
309.3568041612202,335.0114459917239
305.0160530179391,330.58976739668196
300.7603107259431,331.8182991116891
204.5099754481928,322.4113432887927
301.8259824166502,333.09958443845755
301.92357050676753,330.45745695240305
194.82885008934406,329.76681714484664
195.22940594862408,326.62624112734073
192.10005377980985,329.04309972622053
187.1923688302244,332.6623264416646
184.4436985416635,333.1103666431709
187.90668989248314,332.2428560368282
183.80654334279814,335.92622773285507
180.89546990301824,340.5803024351365
170.4200554636202,356.45938324093356
171.11106076964145,354.2852460809255
166.1618917442945,368.2728418728721
171.82535137369476,362.1547630695981
173.56189549665044,349.3866529056534
173.44114394132265,348.5819471188556
175.94060519326058,334.78593343890594
164.88126126894227,343.35035438389167
168.8637325420454,332.01454132911294
173.4036042031611,323.2775137340976
175.05571818073437,326.991617759378
180.19876891258625,321.9883397321293
186.2416311776128,318.2550165792384
291.7586622423699,332.1547404485918
194.3557884720977,308.80142924386706
295.8497779341523,331.5695164899418
204.292899818272,309.60193179831896
305.76824885861885,330.28399747262205
208.31589573366634,309.2834912608106
301.0205760911281,330.49266663785113
304.30247818171284,327.87167714634757
304.23985611140034,327.768880703106
304.2974830360264,326.30911029266474
303.91812608770823,327.7135381438853
299.0210558227064,332.47120120274883
298.74324653120823,334.3083792363623
298.31433408269623,335.9576910590383
298.31189742626384,335.25459384547133
297.5774587193352,337.0823602936147
298.29091172273985,336.5381330794398
298.164022839023,333.2256204924231
296.3093617955071,331.50628525552116
296.5844907649296,329.89203082726624
189.68113925206524,319.92765938725455
189.07314778487506,317.1521554197319
186.4109483414587,317.7002203677879
183.81284819131696,324.1527302664078
181.93418608194196,330.2017603180288
180.9281515574177,328.81381035593233
183.77337435711217,331.3050478924109
178.06664884693427,344.3262352850651
178.69745350997272,343.40478319695023
171.15152449552187,337.27412515484406
171.44466949344147,336.43448380644685
176.44883080864696,328.0577463231662
179.28500752133618,320.7185676070039
182.7001947187728,312.910789400687
301.694555260328,331.8183904863053
301.6276994994642,325.54259909544476
303.54936859487094,326.4303339501763
304.58287642067046,325.78946285025154
308.80706401186694,325.23957040987125
308.14602957996414,325.6371413650216
308.6133802836971,325.41802503533864
305.7744623325214,322.92054356675203
202.88898975654334,314.2727585135731
304.0345982651766,325.1478302951917
310.34453330429614,329.2062643325746
301.46554001388847,326.57951824024957
301.1023868308457,326.0011473778157
300.87480312006016,328.11083497518695
298.4312631332457,326.9127919237901
298.41408470539733,332.576677968066
298.27415970976716,332.2256471507744
297.43521890009424,333.7293687516149
296.9096016494217,333.0849340416578
297.0865333646188,333.8166010518946
297.49583072885,334.08533379818215
298.10499483694826,339.273889088909
298.2323405937462,338.9245943893255
298.40260196195965,337.9099097344662
297.5517824521788,335.7757946563602
296.6828403101821,328.8081146715216
296.7896572365371,326.3005210787406
298.7495209215216,327.29400682263804
297.4256245653917,326.83299142562925
183.73661130318845,323.0635143829227
182.77563969356078,332.52432031297496
181.08737182617188,323.90403901927664
178.37033238392397,335.91066358989315
179.66498886286516,327.10151096447896
174.2331334273639,337.803306015549
182.98362354916821,327.3163326871998
180.5171028463757,332.7459342155011
183.02247299016219,327.36811163638816
187.38519972864293,326.0983699694682
187.53548051411076,331.1407867906622
184.49605619675455,344.67836259775123
178.7289320652587,352.95641549552
177.45396681611177,324.6191063075678
178.09308656922573,324.1524866007645
183.01804132127577,322.2432139949576
193.72323246224846,307.11395328981865
300.7551328310243,320.6105932688435
302.326867604534,316.5855718827897
303.5821416238866,327.68152657000473
303.7721094509971,323.12409575347306
307.97872265767495,328.6403813343568
303.92385223032437,329.758867553236
305.0140732345878,329.7417805000038
308.5415293771469,326.78623808033274
302.5035556540879,325.7806908870949
299.3792443182682,328.7825297789815
298.6885740525064,324.50421795678045
300.6534937995881,323.128603567873
173.76468622823634,301.45417910327245
171.3048663306329,298.67587298085255
171.0071373727999,295.728645651257
175.98560719174634,298.81302627979085
169.7163643150478,296.16383249008237
172.7103754481453,295.7636421292672
173.6820378878701,298.94503214201575
182.58317429360713,300.81507457926114
186.18374535824074,300.3006354899722
189.27784215429878,300.2565015503405
196.46381609727436,297.8021489006072
198.5708842889808,297.77860470782923
201.66319928002264,304.9389937582647
203.4825897216797,303.1646205441961
205.91906340484024,300.01015558502553
204.14278655293387,301.29725842902633
204.11022673135602,308.0257196686147
201.55348882415416,312.3787759268794
